User-ID,ISBN,Book-Rating,Book-Title
141937,0439136369,9,Harry Potter and the Prisoner of Azkaban (Book 3)
141937,0439139600,10,Harry Potter and the Goblet of Fire (Book 4)
141937,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
141940,0345387651,0,The Cider House Rules
141940,0440226430,6,Summer Sisters
141940,0553282476,8,CAT'S EYE
141942,0425092917,0,The Accidental Tourist
141942,0449134482,5,Dances With Wolves
141942,0451153553,7,Misery
141945,0061097101,6,The Saving Graces: A Novel
141945,0671537458,0,Waiting to Exhale
141947,0060175400,0,The Poisonwood Bible
141949,0767905202,7,Mr. Maybe
141954,0140067477,9,The Tao of Pooh
141954,0375412824,0,The Dive From Clausen's Pier (Alex Awards)
141954,044651862X,0,The Celestine Prophecy (Celestine Prophecy)
141954,0553279912,8,A Is for Alibi (Kinsey Millhone Mysteries (Paperback))
141954,0670865796,8,The Deep End of the Ocean (Oprah's Book Club (Hardcover))
141958,0060196092,0,Moment of Truth
141958,0060958022,0,Five Quarters of the Orange
141958,0140293450,9,About a Boy
141958,0142001805,8,The Eyre Affair: A Novel
141958,0312924585,9,Silence of the Lambs
141958,0312971346,7,High Five (A Stephanie Plum Novel)
141958,0312976275,7,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
141958,0316569321,0,White Oleander : A Novel
141958,0345466624,0,Over the Edge
141958,0375707719,0,Black Notice
141958,0375727345,0,House of Sand and Fog
141958,0440206154,7,Red Dragon
141958,0446670251,7,The Virgin Suicides
141958,0446677167,8,Stormy Weather
141958,0451203771,0,Scarlet Feather
141958,0552998486,0,Chocolat
141958,0743418166,0,Good in Bed
141958,0971880107,0,Wild Animus
141958,1400031354,0,Tears of the Giraffe (No.1 Ladies Detective Agency)
141958,1400031362,0,Morality for Beautiful Girls (No.1 Ladies Detective Agency)
141958,1400034779,0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
141960,1573229571,5,About a Boy (Movie Tie-In)
141974,038533334X,7,Charming Billy
141978,0451145070,0,Cujo
141982,0312976275,0,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel)
141986,0743227441,0,The Other Boleyn Girl
141990,0385315236,8,The Horse Whisperer
141991,0316666343,10,The Lovely Bones: A Novel
141991,0399133143,0,The Tommyknockers
141991,055338001X,0,I Know Why the Caged Bird Sings
141991,0684872153,0,Angela's Ashes (MMP) : A Memoir
141991,0743211383,0,Dreamcatcher
141992,0684835975,0,We'll Meet Again
141994,0060502258,8,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
141994,038550926X,0,The Devil Wears Prada : A Novel
141994,0446608955,7,A Walk to Remember
142005,0425097609,7,Whispers
142005,0446394521,8,Daisy Fay and the Miracle Man
142005,0451203895,0,4 Blondes
142005,0553296981,10,Anne Frank: The Diary of a Young Girl
142012,0679423664,10,"Girl, Interrupted"
142017,0425081818,5,The Talisman
142017,0446610399,0,The Rescue
142017,0451169522,0,Misery
142017,0451209907,0,Quentins
142017,0452262143,5,"The Drawing of the Three (The Dark Tower, Book 2)"
142017,0553578693,5,The Next Accident
142020,0060096195,7,The Boy Next Door
142024,038542017X,8,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies"
142024,044651862X,0,The Celestine Prophecy (Celestine Prophecy)
142024,0804106304,0,The Joy Luck Club
142024,0971880107,0,Wild Animus
142026,0380012863,0,Jonathan Livingston Seagull
142026,044651862x,8,The Celestine Prophecy (Celestine Prophecy)
142026,0671004107,0,Contact
142026,067976402X,0,Snow Falling on Cedars
142026,0743418174,0,Good in Bed
142026,0971880107,0,Wild Animus
142039,0380710722,8,It's Always Something
142039,0849932998,9,Angels
142041,0345417623,0,Timeline
142041,080410753X,0,The Kitchen God's Wife
142052,155874262X,0,Chicken Soup for the Soul (Chicken Soup for the Soul)
142055,006092988X,9,A Tree Grows in Brooklyn
142056,0345342968,10,Fahrenheit 451
142062,0060915544,10,The Bean Trees
142062,0316781266,6,The Last Time They Met : A Novel
142062,0440212561,10,Outlander
142062,0440215625,10,Dragonfly in Amber
142062,0440217563,10,Voyager
142062,044022425X,9,Drums of Autumn
142062,0452282152,9,Girl with a Pearl Earring
142062,0684874350,0,ANGELA'S ASHES
142062,0971880107,0,Wild Animus
142062,1400031346,0,The No. 1 Ladies' Detective Agency
142067,0671510053,0,SHIPPING NEWS
142076,0440180295,10,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
142076,0671027379,8,Deception Point
142076,0971880107,0,Wild Animus
142083,0385424736,0,The Rainmaker
142084,0064472272,9,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson"
142084,0786808012,10,"Artemis Fowl (Artemis Fowl, Book 1)"
142087,014028009X,7,Bridget Jones's Diary
142088,1573225789,7,The Color of Water: A Black Man's Tribute to His White Mother
142090,0060958022,6,Five Quarters of the Orange
142090,0142001805,0,The Eyre Affair: A Novel
142090,0375506276,5,The Fourth Hand
142090,0385503857,7,Oryx and Crake
142093,0060173289,0,Divine Secrets of the Ya-Ya Sisterhood : A Novel
142093,0060926317,0,Mutant Message Down Under
142093,0060928336,0,Divine Secrets of the Ya-Ya Sisterhood: A Novel
142093,0060930535,0,The Poisonwood Bible: A Novel
142093,0060938455,0,Fast Food Nation: The Dark Side of the All-American Meal
142093,0060976845,0,Little Altars Everywhere: A Novel
142093,0140092323,0,Lake Wobegon days
142093,014025448X,0,At Home in Mitford (The Mitford Years)
142093,014028009X,0,Bridget Jones's Diary
142093,0140280553,0,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love"
142093,0142001740,0,The Secret Life of Bees
142093,0312243022,0,The Hours : A Novel
142093,0312276885,0,The Sigma Protocol
142093,0316693235,0,Violets Are Blue
142093,0345413903,0,The Murder Book
142093,034543479X,0,A Widow for One Year
142093,0385302304,0,Outlander
142093,0385302312,0,Dragonfly in Amber
142093,0385302320,0,Voyager
142093,0385311400,0,Drums of Autumn
142093,0385324057,0,Summer Sisters
142093,0385334036,0,The Smoke Jumper
142093,0385479565,0,The Hot Zone
142093,0385503822,0,The Summons
142093,0385721420,0,Three Junes
142093,039914465X,0,Southern Cross
142093,0399146253,0,The Last Precinct
142093,0399146725,0,The Jury
142093,039914739X,0,Isle of Dogs
142093,0399150897,0,Blow Fly: A Scarpetta Novel
142093,0425097722,0,Fatherhood
142093,0425147584,0,Debt of Honor (Jack Ryan Novels)
142093,0425153975,0,The Eyes of Darkness
142093,042516876X,0,Range of Motion
142093,0425170349,0,Rainbow Six
142093,0425180964,0,The Bear and the Dragon (Jack Ryan Novels)
142093,0425182878,0,Chosen Prey
142093,0440206154,0,Red Dragon
142093,044022103X,0,One True Thing
142093,0440234743,0,The Testament
142093,0440235162,0,The Smoke Jumper
142093,0440241073,0,The Summons
142093,044651652X,0,The Bridges of Madison County
142093,0446519804,0,The Alibi
142093,0446523321,0,The Simple Truth
142093,0446525774,0,Saving Faith
142093,0446525804,0,Last Man Standing
142093,0446605239,0,The Notebook
142093,0446606189,0,Cat &amp; Mouse (Alex Cross Novels)
142093,0446607657,0,When the Wind Blows
142093,0446609943,0,The Switch
142093,0446613266,0,Four Blind Mice
142093,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback))
142093,0452282152,0,Girl with a Pearl Earring
142093,0525934251,0,Bastard Out of Carolina
142093,0553106333,0,Ashes to Ashes
142093,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
142093,0670869902,0,How Stella Got Her Groove Back
142093,0670880728,0,Bridget Jones's Diary
142093,0670894184,0,Back Roads
142093,0670896764,0,A Day Late and a Dollar Short
142093,0671014196,0,The Summerhouse
142093,0671510053,0,SHIPPING NEWS
142093,0679448594,0,Primary Colors: A Novel of Politics
142093,0679450424,0,No Safe Place
142093,0679450432,0,Dark Lady
142093,0679450440,0,Protect and Defend
142093,0679454446,0,Lucky You
142093,068484267X,0,Angela's Ashes: A Memoir
142093,068484477X,0,STONES FROM THE RIVER
142093,0688046606,0,Night over Water
142093,0688177859,0,"Ahab's Wife: Or, The Star-Gazer: A Novel"
142093,0739429345,0,The Crush
142093,0743206045,0,Daddy's Little Girl
142093,080410526X,0,All I Really Need to Know
142093,087131763X,0,Dr. Atkins' New Diet Revolution
142093,089480829X,0,What to Expect When You're Expecting (Revised Edition)
142093,1558744150,0,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
142093,1558744630,0,Chicken Soup for the Teenage Soul (Chicken Soup for the Soul)
142093,1878424319,0,The Four Agreements: A Practical Guide to Personal Freedom
142098,0345380371,0,Rising Sun
142098,0446363251,0,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""""
142098,0671004530,0,On the Street Where You Live
142098,0671014196,0,The Summerhouse
142100,0345361792,8,A Prayer for Owen Meany
142103,0375401601,0,Vittorio the Vampire: New Tales of the Vampires
142103,0399143947,10,Point of Origin
142103,0553802488,10,The Face
142113,0670894605,7,The Secret Life of Bees
142121,0060921145,0,Animal Dreams
142121,0060930535,9,The Poisonwood Bible: A Novel
142121,0060932759,10,Daughter of Fortune
142121,0060987103,0,Wicked: The Life and Times of the Wicked Witch of the West
142121,0060987529,7,Confessions of an Ugly Stepsister : A Novel
142121,0061015725,7,Prey
142121,0061097314,0,The Bean Trees
142121,0140281649,0,Love in the Time of Cholera (Penguin Great Books of the 20th Century)
142121,0140293248,7,The Girls' Guide to Hunting and Fishing
142121,0142002267,7,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
142121,015100692X,6,The Crimson Petal and the White
142121,0151008116,0,Life of Pi
142121,0156628708,0,Mrs Dalloway
142121,0312195516,0,The Red Tent (Bestselling Backlist)
142121,0312282990,10,The Amazing Adventures of Kavalier &amp; Clay
142121,0312305060,0,The Hours: A Novel
142121,031242227X,8,Running with Scissors: A Memoir
142121,0312853238,10,Ender's Game (Ender Wiggins Saga (Paperback))
142121,0312983867,3,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
142121,0312995423,0,Digital Fortress : A Thriller
142121,0316168688,0,The Dogs of Babel (Today Show Book Club #12)
142121,0316777730,7,Naked
142121,0345361792,10,A Prayer for Owen Meany
142121,0345436911,0,The Dress Lodger (Ballantine Reader's Circle)
142121,0345443284,0,While I Was Gone
142121,0375504397,8,Black House
142121,0375725784,0,A Heartbreaking Work of Staggering Genius
142121,0380731851,0,Mystic River
142121,0380789019,0,Neverwhere
142121,038531258X,9,Cold Sassy Tree
142121,0385475721,0,The Blind Assassin
142121,0385504209,0,The Da Vinci Code
142121,038550926X,7,The Devil Wears Prada : A Novel
142121,0394820371,0,The Phantom Tollbooth
142121,0399144463,0,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
142121,0425107469,9,Watchers
142121,0425179613,0,It's Not About the Bike: My Journey Back to Life
142121,0440212561,0,Outlander
142121,0440498058,10,A Wrinkle In Time
142121,0441790348,0,Stranger in a Strange Land (Remembering Tomorrow)
142121,044651862X,9,The Celestine Prophecy (Celestine Prophecy)
142121,0446527165,0,Wish You Well
142121,0446603589,0,Absolute Power
142121,0446613843,0,The Jester
142121,0446672211,9,Where the Heart Is (Oprah's Book Club (Paperback))
142121,0449910237,0,Moo
142121,0451166892,10,The Pillars of the Earth
142121,0451206525,0,Dead Sleep
142121,0553263226,0,The Bourne Supremacy
142121,0553287737,0,The Bourne Ultimatum
142121,0671027360,7,Angels &amp; Demons
142121,068484267X,10,Angela's Ashes: A Memoir
142121,0688177751,0,Miss Julia Speaks Her Mind : A Novel
142121,0743227441,0,The Other Boleyn Girl
142121,0786885688,0,Shopgirl
142121,0804115761,0,Thousand Acres
142121,0893756113,5,Pride and Prejudice
142121,0965739228,0,Oryx and Crake
142121,0971880107,0,Wild Animus
142121,1400031362,9,Morality for Beautiful Girls (No.1 Ladies Detective Agency)
142125,0708981690,8,Red Dragon
142134,0060175400,9,The Poisonwood Bible
142134,0316776963,0,Me Talk Pretty One Day
142134,0375702709,9,A Lesson Before Dying (Vintage Contemporaries (Paperback))
142134,0394588169,8,Jurassic Park
142134,0399131493,7,Red Storm Rising
142134,0446522597,8,The Winner
142134,0449221512,0,I Is for Innocent
142134,0679446486,0,Airframe
142134,0802713432,9,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love"
142142,0446516538,0,Slow Waltz in Cedar Bend
142143,0312265867,10,To the Nines: A Stephanie Plum Novel
142143,0375703861,8,White Teeth: A Novel
142143,0385720955,0,The Blind Assassin
142143,0399144463,6,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
142143,0679751521,0,Midnight in the Garden of Good and Evil
142143,067976397X,0,Corelli's Mandolin : A Novel
142143,0743225406,0,The Shipping News : A Novel
142143,080410753X,0,The Kitchen God's Wife
142149,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)"
142149,0618129030,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
142159,0679745203,0,The English Patient
142175,0345443284,7,While I Was Gone
142192,0440241073,9,The Summons
142212,0425147584,0,Debt of Honor (Jack Ryan Novels)
142212,0425174271,10,Certain Prey
142212,0425179885,10,The Devil's Code
142212,0425182878,0,Chosen Prey
142212,0671026011,5,The Empty Chair
142212,0671042262,5,The Blue Nowhere : A Novel
142232,0684855631,0,The Empty Chair
142241,0449219364,8,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback))
142253,0316769177,8,The Catcher in the Rye
142253,0446310786,8,To Kill a Mockingbird
142256,006019491X,8,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover))
142256,0060987561,8,I Know This Much Is True
142256,0156027321,8,Life of Pi
142256,0312966970,0,Four To Score (A Stephanie Plum Novel)
142256,0316168815,9,The Lovely Bones
142256,0316789089,0,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover))
142256,0345443284,0,While I Was Gone
142256,0373218397,0,Summer Pleasures
142256,0373825013,0,"Whirlwind (Tyler, Book 1)"
142256,0375506039,8,Open House
142256,0380730138,7,Vinegar Hill (Oprah's Book Club (Paperback))
142256,0385502532,6,Drowning Ruth
142256,0385720106,8,A Map of the World
142256,0399145087,0,Black Notice
142256,042518630X,8,Purity in Death
142256,0425192733,10,Portrait of a Killer: Jack the Ripper-- Case Closed (Berkley True Crime)
142256,0440206154,0,Red Dragon
142256,0440217466,9,Vanished
142256,0440217547,8,Accident
142256,0440221501,0,Lightning
142256,0440235162,9,The Smoke Jumper
142256,0446350982,9,Presumed Innocent
142256,0446354732,9,Nothing Lasts Forever
142256,0446530522,9,Cane River
142256,0446604801,9,Jack &amp; Jill (Alex Cross Novels)
142256,0446607657,7,When the Wind Blows
142256,0446817716,0,Temptation
142256,0451197747,8,The Deep End of the Ocean
142256,0452282152,9,Girl with a Pearl Earring
142256,0452282829,8,We Were the Mulvaneys
142256,0515126772,0,Jewels of the Sun (Irish Trilogy)
142256,0515128546,0,Tears of the Moon (Irish Trilogy)
142256,0515128554,0,Heart of the Sea (Irish Trilogy)
142256,0515132136,7,The Jury
142256,0553250531,8,The Valley of Horses
142256,0553279378,7,I Know Why the Caged Bird Sings
142256,0670880728,0,Bridget Jones's Diary
142256,0670894184,0,Back Roads
142256,0671042572,0,Jewel (Oprah's Book Club)
142256,0770427758,10,Drums of Autumn
142256,0786868716,7,The Five People You Meet in Heaven
142256,0971880107,0,Wild Animus
142272,0425118703,0,Midnight
142273,0452268060,5,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction)
142300,0345337662,0,Interview with the Vampire
142300,0380977788,7,Coraline
142300,038572179X,0,Atonement : A Novel
142301,0061020710,0,The Color of Magic
142331,0060930535,0,The Poisonwood Bible: A Novel
142331,0060958022,4,Five Quarters of the Orange
142331,0375727345,0,House of Sand and Fog
142331,0385492081,10,Into Thin Air : A Personal Account of the Mt. Everest Disaster
142335,0060921145,0,Animal Dreams
142335,0452269571,0,Bastard Out of Carolina
142352,0671041789,9,The Green Mile
142357,0316284955,7,White Oleander : A Novel (Oprah's Book Club)
142366,0345409663,7,Servant of the Bones
142366,0971880107,0,Wild Animus
142370,034540288X,8,The Lost World
142372,0440204399,10,Catch 22
142377,0971880107,0,Wild Animus
142387,0743486226,9,Angels &amp; Demons
142398,0345337662,0,Interview with the Vampire
142398,034543479X,8,A Widow for One Year
142398,0440223202,7,Evening Class
142398,0553280414,9,A Separate Peace
142404,006001203X,5,Dr. Atkins' New Diet Revolution
142408,0425163407,9,Unnatural Exposure
142408,0670869902,0,How Stella Got Her Groove Back
142412,044023722X,9,A Painted House
142435,0671880187,8,Kitchen
142442,0446364800,5,The General's Daughter
142442,044651506X,6,Plum Island
142442,0446527297,6,The Millionaires
142444,0380973464,0,Cryptonomicon
142444,0385472951,0,The Partner
142444,0679429220,0,Midnight in the Garden of Good and Evil: A Savannah Story
142449,0375700757,0,Cold Mountain : A Novel
142449,0671024248,0,Hearts In Atlantis
142454,0345369947,0,The Mummy or Ramses the Damned
142468,0425170349,0,Rainbow Six
142470,042513699X,0,Turtle Moon
142470,0440221595,0,The Glass Lake
142473,0671537458,0,Waiting to Exhale
142479,0060930535,10,The Poisonwood Bible: A Novel
142479,006101351X,0,The Perfect Storm : A True Story of Men Against the Sea
142479,0141000198,0,Bridget Jones's Diary
142479,0142001821,7,The Passion of Artemisia
142479,0312195516,9,The Red Tent (Bestselling Backlist)
142479,0312995423,0,Digital Fortress : A Thriller
142479,0316089699,0,Sea Glass: A Novel
142479,0316601950,10,The Pilot's Wife : A Novel
142479,0345447867,0,The Apprentice
142479,0375726403,9,Empire Falls
142479,0385491034,7,The Robber Bride
142479,0425167720,0,An Instance of the Fingerpost
142479,0425182908,0,Isle of Dogs
142479,0446527130,0,Envy
142479,0446603309,7,The Witness
142479,0452284449,0,The Virgin Blue
142479,0671028375,0,Fatal Voyage
142479,0688177859,9,"Ahab's Wife: Or, The Star-Gazer: A Novel"
142479,0965605914,0,I Know This Much Is True
142479,0971880107,4,Wild Animus
142487,0786868716,10,The Five People You Meet in Heaven
142509,0316769487,0,The Catcher in the Rye
142511,0971880107,0,Wild Animus
142515,0446605239,0,The Notebook
142524,0060171928,0,Mutant Message Down Under
142524,006017322X,0,To Kill a Mockingbird
142524,0060173289,0,Divine Secrets of the Ya-Ya Sisterhood : A Novel
142524,0060199652,9,Prodigal Summer
142524,0060392452,8,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
142524,0060830956,0,Brave New World
142524,0060930535,0,The Poisonwood Bible: A Novel
142524,0060932759,0,Daughter of Fortune
142524,0060976845,0,Little Altars Everywhere: A Novel
142524,0060977493,0,The God of Small Things
142524,0060987103,9,Wicked: The Life and Times of the Wicked Witch of the West
142524,0060987529,0,Confessions of an Ugly Stepsister : A Novel
142524,0064407667,0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
142524,0064407675,9,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
142524,0064472272,0,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson"
142524,0140179836,0,The Liar's Club: A Memoir
142524,0141000198,8,Bridget Jones's Diary
142524,0142000205,0,Icy Sparks
142524,0151008116,0,Life of Pi
142524,0312263120,7,Digital Fortress : A Thriller
142524,0312282990,0,The Amazing Adventures of Kavalier &amp; Clay
142524,031242227X,0,Running with Scissors: A Memoir
142524,0316601950,0,The Pilot's Wife : A Novel
142524,0316666343,0,The Lovely Bones: A Novel
142524,0316769487,0,The Catcher in the Rye
142524,0316780375,8,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion
142524,0345361792,10,A Prayer for Owen Meany
142524,0345404319,0,Taltos: Lives of the Mayfair Witches
142524,0345413350,0,"The Golden Compass (His Dark Materials, Book 1)"
142524,034543479X,0,A Widow for One Year
142524,0345446860,0,Back When We Were Grownups : A Novel (Ballantine Reader's Circle)
142524,0345449347,7,The Fourth Hand
142524,0374172897,0,The Hours : A Novel
142524,037540256X,0,A Patchwork Planet
142524,037570504X,0,"Breath, Eyes, Memory"
142524,0375706410,0,Waiting (Vintage International)
142524,0375726403,10,Empire Falls
142524,0380710722,0,It's Always Something
142524,0380788624,0,Cryptonomicon
142524,0380789035,9,American Gods
142524,038079487X,0,What Looks Like Crazy On An Ordinary Day
142524,0380807343,9,Coraline
142524,0380813815,0,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
142524,0380977281,0,Stardust
142524,0380977788,0,Coraline
142524,0385265700,0,The Book of Ruth (Oprah's Book Club (Paperback))
142524,0385471432,0,The Wedding
142524,0385486804,0,Into the Wild
142524,0385492081,0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
142524,0385501560,0,Choke
142524,0385503857,0,Oryx and Crake
142524,0385504209,10,The Da Vinci Code
142524,0385722206,9,Balzac and the Little Chinese Seamstress : A Novel
142524,0399137203,6,Turtle Moon
142524,0399145990,9,The River King
142524,0399146431,9,The Bonesetter's Daughter
142524,042513699X,0,Turtle Moon
142524,0425162443,0,The Rapture of Canaan
142524,0425167720,0,An Instance of the Fingerpost
142524,0440215625,0,Dragonfly in Amber
142524,0446310492,0,To Kill a Mockingbird
142524,0446601241,0,Kiss the Girls
142524,0446608955,0,A Walk to Remember
142524,0446670111,0,Einstein's Dreams
142524,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback))
142524,0446675059,0,The Honk and Holler Opening Soon
142524,0449213757,0,Surfacing
142524,0449910237,0,Moo
142524,0451163966,0,One Flew Over the Cuckoo's Nest
142524,0451167317,0,The Dark Half
142524,055321313X,8,Anne of Green Gables (Anne of Green Gables Novels (Paperback))
142524,0553277472,9,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
142524,0553282476,0,CAT'S EYE
142524,0553572997,0,The Alienist
142524,0670892963,4,Bridget Jones : The Edge of Reason
142524,0670896764,7,A Day Late and a Dollar Short
142524,0671027360,0,Angels &amp; Demons
142524,0671042262,0,The Blue Nowhere : A Novel
142524,0671727796,0,The Color Purple
142524,0671880187,0,Kitchen
142524,0679432477,10,Empire Falls
142524,0679442790,0,The Reader
142524,0679451501,0,The Sparrow
142524,0679734775,0,The House on Mango Street (Vintage Contemporaries)
142524,0679879242,10,"The Golden Compass (His Dark Materials, Book 1)"
142524,0679879250,10,"The Subtle Knife (His Dark Materials, Book 2)"
142524,0679879269,10,"The Amber Spyglass (His Dark Materials, Book 3)"
142524,0679886370,7,Stargirl
142524,0743225422,0,The Shipping News : A Novel
142524,0743418174,0,Good in Bed
142524,0743467523,0,Dreamcatcher
142524,0786808012,0,"Artemis Fowl (Artemis Fowl, Book 1)"
142524,0786866276,0,Mother of Pearl
142524,0786866586,0,Shopgirl : A Novella
142524,0802130208,8,A Confederacy of Dunces (Evergreen Book)
142524,0805063897,8,Nickel and Dimed: On (Not) Getting By in America
142524,0860680649,0,Surfacing
142524,0871136791,0,Cold Mountain
142524,0971880107,0,Wild Animus
142524,1400031346,0,The No. 1 Ladies' Detective Agency
142524,1400031354,0,Tears of the Giraffe (No.1 Ladies Detective Agency)
142524,1400034779,0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
142524,1573220825,0,An Instance of the Fingerpost
142524,1573220876,9,About a Boy
142524,1573229725,0,Fingersmith
142534,0425169863,10,Point of Origin
142536,0553580221,5,False Memory
142537,0743418174,0,Good in Bed
142555,0099771519,6,Memoirs of a Geisha Uk
142555,0316666343,8,The Lovely Bones: A Novel
142555,0971880107,0,Wild Animus
142556,0060976845,0,Little Altars Everywhere: A Novel
142556,0553296981,0,Anne Frank: The Diary of a Young Girl
142565,0345443284,8,While I Was Gone
142565,0425170349,7,Rainbow Six
142565,0440236673,8,The Brethren
142565,0553289411,5,The Plains of Passage (Earth's Children (Paperback))
142565,0553574574,10,Beach Music
142571,0440241073,0,The Summons
142579,0312983271,7,Full House (Janet Evanovich's Full Series)
142579,0425172546,5,Southern Cross
142579,0425179885,8,The Devil's Code
142579,0446602620,8,Blood Work
142579,0446606324,9,The Winner
142579,0446609943,7,The Switch
142579,0446610038,8,1st to Die: A Novel
142579,0446611808,10,Envy
142579,0451207521,7,Jackdaws
142579,0515133302,10,Hemlock Bay
142579,0553586122,8,Reap the Wind
142579,0671888587,7,I'll Be Seeing You
142580,044023722X,7,A Painted House
142582,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback))
142584,0060930535,8,The Poisonwood Bible: A Novel
142584,0441790348,10,Stranger in a Strange Land (Remembering Tomorrow)
142584,0446364193,9,Along Came a Spider (Alex Cross Novels)
142584,0446605484,9,Roses Are Red (Alex Cross Novels)
142584,0446608815,8,Pop Goes the Weasel
142584,0446609404,7,Cradle and All
142584,0446611212,8,Violets Are Blue
142584,0451160525,7,"The Gunslinger (The Dark Tower, Book 1)"
142584,0451163524,7,"The Drawing of the Three (The Dark Tower, Book 2)"
142584,0451194861,0,"Wizard and Glass (The Dark Tower, Book 4)"
142584,0684801523,10,The Great Gatsby
142584,0743436210,8,Hearts in Atlantis
142588,0743225325,10,Good Harbor: A Novel
142590,0374199698,4,Middlesex: A Novel
142590,0375727132,0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
142590,0385504209,0,The Da Vinci Code
142600,0060512806,0,Cryptonomicon
142600,0385722206,0,Balzac and the Little Chinese Seamstress : A Novel
142600,044023722X,4,A Painted House
142600,0971880107,1,Wild Animus
142600,1400031354,10,Tears of the Giraffe (No.1 Ladies Detective Agency)
142600,1400034779,9,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
142612,0142001740,0,The Secret Life of Bees
142623,0060915544,10,The Bean Trees
142623,006092988X,10,A Tree Grows in Brooklyn
142623,0060938455,0,Fast Food Nation: The Dark Side of the All-American Meal
142623,0064472272,7,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson"
142623,0316769487,8,The Catcher in the Rye
142623,0316777730,8,Naked
142623,0345339681,0,The Hobbit : The Enchanting Prelude to The Lord of the Rings
142623,0345339703,9,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
142623,0345435168,0,Open House (Oprah's Book Club (Paperback))
142623,037582233X,8,Stargirl
142623,0385720955,8,The Blind Assassin
142623,0553375407,8,Ishmael: An Adventure of the Mind and Spirit
142626,0440223202,0,Evening Class
142626,044023722X,0,A Painted House
142626,0451209907,0,Quentins
142636,0440219078,9,The Giver (21st Century Reference)
142649,0440236703,0,Tell No One
142649,0971880107,0,Wild Animus
142661,0060987103,0,Wicked: The Life and Times of the Wicked Witch of the West
142661,0345436911,7,The Dress Lodger (Ballantine Reader's Circle)
142661,0374172897,0,The Hours : A Novel
142661,0425167720,0,An Instance of the Fingerpost
142661,044651652X,1,The Bridges of Madison County
142668,0385319959,7,Outlander
142670,0345435168,9,Open House (Oprah's Book Club (Paperback))
142671,0385497466,0,The Brethren
142671,0425147363,0,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback))
142671,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2)
142671,0440223202,10,Evening Class
142671,0842329129,0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
142671,0842329218,10,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
142671,0842329242,0,Nicolae: The Rise of Antichrist (Left Behind No. 3)
142671,0842329250,10,Soul Harvest: The World Takes Sides (Left Behind No. 4)
142672,0060929871,9,Brave New World
142672,0345339711,10,"The Two Towers (The Lord of the Rings, Part 2)"
142672,0345339738,10,"The Return of the King (The Lord of the Rings, Part 3)"
142672,0451524934,0,1984
142672,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
142674,014023313X,0,The Stone Diaries
142675,0671014196,8,The Summerhouse
142680,0060976845,7,Little Altars Everywhere: A Novel
142680,0140293248,0,The Girls' Guide to Hunting and Fishing
